vector;neuron;step;score
[6.473071,3.041322,5.254733,2.019373];21;549;2
[6.033045,3.008154,5.109925,1.844802];22;549;1
[5.863190,2.864193,4.803994,1.816859];23;549;0
[5.339507,2.772005,4.021613,1.451654];24;549;1
[5.252014,3.105766,2.816298,0.844982];25;549;0
[5.198618,3.372211,2.196591,0.521704];26;549;0
[5.442732,3.431354,2.477897,0.655113];27;549;0
[5.813513,3.155490,3.349933,1.102582];28;549;0
[6.179166,2.827740,4.374114,1.787566];29;549;0
[6.761123,2.998166,5.526160,2.045179];30;549;2
[6.502460,3.001978,5.500208,1.803002];31;549;3
[6.488040,2.873867,4.850771,1.600970];32;549;8
[6.000640,2.918343,4.526430,1.571190];33;549;3
[5.079102,2.595985,4.429544,1.618924];34;549;1
[5.581674,2.838024,3.797959,1.287205];35;549;2
[5.183856,2.259489,3.598535,1.060942];36;549;6
[5.729035,2.649432,3.991910,1.219253];37;549;8
[6.061911,2.783197,4.589543,1.585374];38;549;1
[6.202067,2.795784,4.804413,1.801025];39;549;2
[7.310022,2.954868,6.033512,2.007844];40;549;7
[7.163832,3.050250,5.817389,1.722184];41;549;2
[6.727141,3.113246,5.273728,1.786067];42;549;0
[6.280718,3.282898,4.688082,1.588550];43;549;3
[5.714380,2.987340,4.214757,1.230092];44;549;4
[5.698457,2.800234,4.102745,1.299915];45;549;1
[5.622298,2.626927,4.242102,1.257728];46;549;1
[5.947932,2.600878,4.663439,1.400554];47;549;3
[6.207613,2.681155,4.928851,1.603945];48;549;3
[6.310373,2.539618,5.028386,1.877213];49;549;2
[7.215668,3.588096,6.102483,2.486385];50;549;1
[7.803597,3.550227,6.296813,2.106440];51;549;2
[7.050550,3.234657,5.404614,1.805247];52;549;0
[6.137902,3.310992,4.599885,1.581395];53;549;1
[5.870975,3.005678,4.301993,1.398190];54;549;3
[5.616517,2.718232,4.193325,1.301251];55;549;1
[5.792969,2.570971,4.528944,1.332279];56;549;1
[6.001593,2.213092,5.003302,1.498469];57;549;1
[6.166607,2.574838,5.530446,1.460955];58;549;1
[6.678904,2.501170,5.763692,1.801127];59;549;1
[6.695086,3.300207,5.695851,2.102997];0;550;6
[6.436212,2.912897,5.588403,2.190003];1;550;3
[6.105249,2.907364,5.199931,2.016618];2;550;0
[5.718960,2.573960,5.016934,1.975988];3;550;4
[5.351635,2.887325,3.542041,1.237957];4;550;0
[4.821958,3.107067,1.655246,0.232344];5;550;18
[4.987058,3.481760,1.355015,0.281700];6;550;11
[5.180627,3.721013,1.437430,0.275519];7;550;6
[5.333392,3.659521,1.705644,0.357217];8;550;4
[5.939943,3.898323,2.715356,1.356768];9;550;0
[6.818361,3.139558,5.208514,2.272469];10;550;1
[6.258499,3.344898,5.391485,2.296173];11;550;3
[6.100917,3.011323,4.943046,1.841026];12;550;3
[5.828686,2.806014,5.038010,2.104686];13;550;1
[5.404861,2.857404,3.851043,1.399604];14;550;0
[5.063313,3.440943,1.827251,0.389454];15;550;4
[5.083523,3.756460,1.582943,0.206857];16;550;1
[5.333152,3.975268,1.588408,0.308500];17;550;6
[5.489525,3.841734,1.986511,0.501141];18;550;0
[5.594206,3.516697,3.900869,0.981056];19;550;0
[6.687966,3.052798,5.247683,2.229462];20;550;1
[6.473071,3.041322,5.254733,2.019373];21;550;2
[6.033045,3.008154,5.109925,1.844802];22;550;1
[5.863190,2.864193,4.803994,1.816859];23;550;0
[5.339507,2.772005,4.021613,1.451654];24;550;1
[5.252014,3.105766,2.816298,0.844982];25;550;0
[5.198618,3.372211,2.196591,0.521704];26;550;0
[5.442732,3.431354,2.477897,0.655113];27;550;0
[5.813513,3.155490,3.349933,1.102582];28;550;0
[6.179166,2.827740,4.374114,1.787566];29;550;0
[6.762202,2.998927,5.526988,2.045136];30;550;2
[6.505112,3.003493,5.501916,1.803376];31;550;3
[6.489379,2.874745,4.852240,1.601348];32;550;8
[6.000955,2.918489,4.526741,1.571261];33;550;3
[5.079102,2.595985,4.429544,1.618924];34;550;1
[5.581674,2.838024,3.797959,1.287205];35;550;2
[5.183856,2.259489,3.598535,1.060942];36;550;6
[5.729035,2.649432,3.991910,1.219253];37;550;8
[6.061911,2.783197,4.589543,1.585374];38;550;1
[6.202067,2.795784,4.804413,1.801025];39;550;2
[7.316289,2.963845,6.037405,2.007761];40;550;7
[7.190262,3.077168,5.838306,1.732158];41;550;2
[6.739600,3.120541,5.285691,1.788339];42;550;0
[6.282253,3.283389,4.689705,1.588940];43;550;3
[5.714380,2.987340,4.214757,1.230092];44;550;4
[5.698457,2.800234,4.102745,1.299915];45;550;1
[5.622298,2.626927,4.242102,1.257728];46;550;1
[5.947932,2.600878,4.663439,1.400554];47;550;3
[6.207613,2.681155,4.928851,1.603945];48;550;3
[6.310373,2.539618,5.028386,1.877213];49;550;2
[7.240238,3.595704,6.113164,2.468923];50;550;1
[7.869075,3.719875,6.366899,2.034145];51;550;2
[7.081048,3.254954,5.440351,1.812239];52;550;0
[6.141246,3.311920,4.603301,1.582189];53;550;1
[5.870975,3.005678,4.301993,1.398190];54;550;3
[5.616517,2.718232,4.193325,1.301251];55;550;1
[5.792969,2.570971,4.528944,1.332279];56;550;1
[6.001593,2.213092,5.003302,1.498469];57;550;1
[6.166607,2.574838,5.530446,1.460955];58;550;1
[6.678904,2.501170,5.763692,1.801127];59;550;1
[6.695086,3.300207,5.695851,2.102997];0;551;6
[6.436212,2.912897,5.588403,2.190003];1;551;3
[6.105249,2.907364,5.199931,2.016618];2;551;0
[5.718960,2.573960,5.016934,1.975988];3;551;4
[5.351635,2.887325,3.542041,1.237957];4;551;0
[4.821958,3.107067,1.655246,0.232344];5;551;18
[4.987058,3.481760,1.355015,0.281700];6;551;11
[5.180627,3.721013,1.437430,0.275519];7;551;6
[5.333392,3.659521,1.705644,0.357217];8;551;4
[5.939943,3.898323,2.715356,1.356768];9;551;0
[6.818361,3.139558,5.208514,2.272469];10;551;1
[6.258499,3.344898,5.391485,2.296173];11;551;3
[6.100917,3.011323,4.943046,1.841026];12;551;3
[5.828686,2.806014,5.038010,2.104686];13;551;1
[5.404861,2.857404,3.851043,1.399604];14;551;0
[5.063313,3.440943,1.827251,0.389454];15;551;4
[5.083523,3.756460,1.582943,0.206857];16;551;1
[5.333297,3.975073,1.588942,0.308748];17;551;6
[5.490198,3.840746,1.989178,0.502372];18;551;0
[5.595356,3.515337,3.902576,0.982610];19;551;0
[6.687966,3.052798,5.247683,2.229462];20;551;1
[6.473071,3.041322,5.254733,2.019373];21;551;2
[6.033045,3.008154,5.109925,1.844802];22;551;1
[5.863190,2.864193,4.803994,1.816859];23;551;0
[5.339507,2.772005,4.021613,1.451654];24;551;1
[5.252014,3.105766,2.816298,0.844982];25;551;0
[5.198618,3.372211,2.196591,0.521704];26;551;0
[5.443450,3.430755,2.480098,0.656198];27;551;0
[5.817618,3.151714,3.365336,1.109991];28;551;0
[6.179914,2.826744,4.389404,1.788013];29;551;0
[6.762202,2.998927,5.526988,2.045136];30;551;2
[6.505112,3.003493,5.501916,1.803376];31;551;3
[6.489379,2.874745,4.852240,1.601348];32;551;8
[6.000955,2.918489,4.526741,1.571261];33;551;3
[5.079102,2.595985,4.429544,1.618924];34;551;1
[5.581674,2.838024,3.797959,1.287205];35;551;2
[5.183856,2.259489,3.598535,1.060942];36;551;6
[5.729929,2.649718,3.993443,1.220356];37;551;8
[6.066869,2.783800,4.597099,1.593079];38;551;1
[6.200663,2.798647,4.801416,1.800329];39;551;2
[7.316289,2.963845,6.037405,2.007761];40;551;7
[7.190262,3.077168,5.838306,1.732158];41;551;2
[6.739600,3.120541,5.285691,1.788339];42;551;0
[6.282253,3.283389,4.689705,1.588940];43;551;3
[5.714380,2.987340,4.214757,1.230092];44;551;4
[5.698457,2.800234,4.102745,1.299915];45;551;1
[5.622298,2.626927,4.242102,1.257728];46;551;1
[5.948171,2.601066,4.663569,1.400933];47;551;3
[6.207532,2.682417,4.927482,1.606028];48;551;3
[6.306410,2.548966,5.020186,1.874441];49;551;2
[7.240238,3.595704,6.113164,2.468923];50;551;1
[7.869075,3.719875,6.366899,2.034145];51;551;2
[7.081048,3.254954,5.440351,1.812239];52;551;0
[6.141246,3.311920,4.603301,1.582189];53;551;1
[5.870975,3.005678,4.301993,1.398190];54;551;3
[5.616517,2.718232,4.193325,1.301251];55;551;1
[5.792969,2.570971,4.528944,1.332279];56;551;1
[6.001626,2.213189,5.003268,1.498519];57;551;1
[6.166639,2.575052,5.529753,1.461276];58;551;1
[6.677995,2.501738,5.761863,1.801124];59;551;1
[6.695086,3.300207,5.695851,2.102997];0;552;6
[6.436212,2.912897,5.588403,2.190003];1;552;3
[6.105249,2.907364,5.199931,2.016618];2;552;0
[5.718960,2.573960,5.016934,1.975988];3;552;4
[5.351635,2.887325,3.542041,1.237957];4;552;0
[4.821958,3.107067,1.655246,0.232344];5;552;18
[4.987058,3.481760,1.355015,0.281700];6;552;11
[5.180627,3.721013,1.437430,0.275519];7;552;6
[5.333392,3.659521,1.705644,0.357217];8;552;4
[5.939943,3.898323,2.715356,1.356768];9;552;0
[6.818361,3.139558,5.208514,2.272469];10;552;1
[6.258499,3.344898,5.391485,2.296173];11;552;3
[6.100917,3.011323,4.943046,1.841026];12;552;3
[5.828686,2.806014,5.038010,2.104686];13;552;1
[5.404861,2.857404,3.851043,1.399604];14;552;0
[5.063313,3.440943,1.827251,0.389454];15;552;4
[5.083523,3.756460,1.582943,0.206857];16;552;1
[5.333297,3.975073,1.588942,0.308748];17;552;6
[5.490198,3.840746,1.989178,0.502372];18;552;0
[5.595356,3.515337,3.902576,0.982610];19;552;0
[6.687966,3.052798,5.247683,2.229462];20;552;1
[6.473071,3.041322,5.254733,2.019373];21;552;2
[6.033045,3.008154,5.109925,1.844802];22;552;1
[5.863190,2.864193,4.803994,1.816859];23;552;0
[5.339507,2.772005,4.021613,1.451654];24;552;1
[5.252014,3.105766,2.816298,0.844982];25;552;0
[5.198618,3.372211,2.196591,0.521704];26;552;0
[5.443450,3.430755,2.480098,0.656198];27;552;0
[5.817618,3.151714,3.365336,1.109991];28;552;0
[6.179914,2.826744,4.389404,1.788013];29;552;0
[6.763033,3.000067,5.528076,2.045999];30;552;2
[6.505771,3.004058,5.502483,1.804037];31;552;3
[6.489497,2.874865,4.852447,1.601497];32;552;8
[6.000955,2.918489,4.526741,1.571261];33;552;3
[5.079102,2.595985,4.429544,1.618924];34;552;1
[5.581674,2.838024,3.797959,1.287205];35;552;2
[5.183856,2.259489,3.598535,1.060942];36;552;6
[5.729929,2.649718,3.993443,1.220356];37;552;8
[6.066869,2.783800,4.597099,1.593079];38;552;1
[6.200663,2.798647,4.801416,1.800329];39;552;2
[7.312114,2.986685,6.039653,2.025433];40;552;7
[7.190365,3.082722,5.841086,1.740315];41;552;2
[6.740036,3.120995,5.286463,1.789014];42;552;0
[6.282253,3.283389,4.689705,1.588940];43;552;3
[5.714380,2.987340,4.214757,1.230092];44;552;4
[5.698457,2.800234,4.102745,1.299915];45;552;1
[5.622298,2.626927,4.242102,1.257728];46;552;1
[5.948171,2.601066,4.663569,1.400933];47;552;3
[6.207532,2.682417,4.927482,1.606028];48;552;3
[6.306410,2.548966,5.020186,1.874441];49;552;2
[7.212908,3.598622,6.104223,2.490031];50;552;1
[7.845053,3.715571,6.357316,2.050870];51;552;2
[7.081273,3.255609,5.441603,1.813544];52;552;0
[6.141246,3.311920,4.603301,1.582189];53;552;1
[5.870975,3.005678,4.301993,1.398190];54;552;3
[5.616517,2.718232,4.193325,1.301251];55;552;1
[5.792969,2.570971,4.528944,1.332279];56;552;1
[6.001626,2.213189,5.003268,1.498519];57;552;1
[6.166639,2.575052,5.529753,1.461276];58;552;1
[6.677995,2.501738,5.761863,1.801124];59;552;1
[6.695086,3.300207,5.695851,2.102997];0;553;6
[6.436212,2.912897,5.588403,2.190003];1;553;3
[6.105249,2.907364,5.199931,2.016618];2;553;0
[5.718960,2.573960,5.016934,1.975988];3;553;4
[5.351635,2.887325,3.542041,1.237957];4;553;0
[4.821958,3.107067,1.655246,0.232344];5;553;18
[4.987058,3.481760,1.355015,0.281700];6;553;11
[5.180627,3.721013,1.437430,0.275519];7;553;6
[5.333392,3.659521,1.705644,0.357217];8;553;4
[5.939943,3.898323,2.715356,1.356768];9;553;0
[6.818361,3.139558,5.208514,2.272469];10;553;1
[6.258499,3.344898,5.391485,2.296173];11;553;3
[6.100917,3.011323,4.943046,1.841026];12;553;3
[5.828686,2.806014,5.038010,2.104686];13;553;1
[5.404861,2.857404,3.851043,1.399604];14;553;0
[5.063313,3.440943,1.827251,0.389454];15;553;4
[5.083523,3.756460,1.582943,0.206857];16;553;1
[5.333297,3.975073,1.588942,0.308748];17;553;6
[5.490198,3.840746,1.989178,0.502372];18;553;0
[5.595356,3.515337,3.902576,0.982610];19;553;0
[6.687966,3.052798,5.247683,2.229462];20;553;1
[6.473071,3.041322,5.254733,2.019373];21;553;2
[6.033045,3.008154,5.109925,1.844802];22;553;1
[5.863190,2.864193,4.803994,1.816859];23;553;0
[5.339507,2.772005,4.021613,1.451654];24;553;1
[5.252014,3.105766,2.816298,0.844982];25;553;0
[5.198618,3.372211,2.196591,0.521704];26;553;0
[5.443450,3.430755,2.480098,0.656198];27;553;0
[5.817618,3.151714,3.365336,1.109991];28;553;0
[6.179914,2.826744,4.389404,1.788013];29;553;0
[6.763033,3.000067,5.528076,2.045999];30;553;2
[6.505771,3.004058,5.502483,1.804037];31;553;3
[6.489497,2.874865,4.852447,1.601497];32;553;8
[6.000888,2.918453,4.526687,1.571216];33;553;3
[5.079596,2.596084,4.429326,1.618622];34;553;1
[5.581708,2.837762,3.798722,1.287230];35;553;2
[5.184251,2.259907,3.599106,1.061168];36;553;6
[5.729908,2.649726,3.993478,1.220369];37;553;8
[6.066869,2.783800,4.597099,1.593079];38;553;1
[6.200663,2.798647,4.801416,1.800329];39;553;2
[7.312114,2.986685,6.039653,2.025433];40;553;7
[7.190365,3.082722,5.841086,1.740315];41;553;2
[6.740036,3.120995,5.286463,1.789014];42;553;0
[6.281607,3.282836,4.689240,1.588666];43;553;3
[5.713165,2.984288,4.214601,1.230835];44;553;4
[5.694922,2.796635,4.106237,1.299918];45;553;1
[5.622061,2.627703,4.241654,1.258177];46;553;1
[5.947841,2.601160,4.663129,1.400837];47;553;3
[6.207532,2.682417,4.927482,1.606028];48;553;3
[6.306410,2.548966,5.020186,1.874441];49;553;2
[7.212908,3.598622,6.104223,2.490031];50;553;1
[7.845053,3.715571,6.357316,2.050870];51;553;2
[7.081273,3.255609,5.441603,1.813544];52;553;0
[6.140218,3.310759,4.602536,1.581654];53;553;1
[5.861246,2.994703,4.298331,1.394664];54;553;3
[5.605299,2.705849,4.197859,1.300401];55;553;1
[5.786041,2.575603,4.517134,1.331120];56;553;1
[6.000864,2.214113,5.001743,1.498142];57;553;1
[6.166639,2.575052,5.529753,1.461276];58;553;1
[6.677995,2.501738,5.761863,1.801124];59;553;1
[6.691951,3.299143,5.691646,2.105089];0;554;6
[6.434912,2.923204,5.578049,2.193952];1;554;3
[6.108380,2.910473,5.200994,2.019628];2;554;0
[5.719606,2.574553,5.017203,1.976295];3;554;4
[5.351635,2.887325,3.542041,1.237957];4;554;0
[4.821958,3.107067,1.655246,0.232344];5;554;18
[4.987058,3.481760,1.355015,0.281700];6;554;11
[5.180627,3.721013,1.437430,0.275519];7;554;6
[5.333392,3.659521,1.705644,0.357217];8;554;4
[5.939943,3.898323,2.715356,1.356768];9;554;0
[6.803340,3.141728,5.211799,2.273458];10;554;1
[6.354608,3.246482,5.329347,2.298772];11;554;3
[6.111655,3.018097,4.955861,1.857504];12;554;2
[5.829770,2.806762,5.038507,2.105057];13;554;1
[5.404861,2.857404,3.851043,1.399604];14;554;0
[5.063313,3.440943,1.827251,0.389454];15;554;4
[5.083523,3.756460,1.582943,0.206857];16;554;1
[5.333297,3.975073,1.588942,0.308748];17;554;6
[5.490198,3.840746,1.989178,0.502372];18;554;0
[5.595356,3.515337,3.902576,0.982610];19;554;0
[6.684907,3.054361,5.248238,2.230211];20;554;1
[6.470447,3.047019,5.256358,2.029449];21;554;2
[6.036943,3.010192,5.111944,1.849637];22;554;1
[5.863699,2.864511,4.804465,1.817317];23;554;1
[5.339507,2.772005,4.021613,1.451654];24;554;1
[5.252014,3.105766,2.816298,0.844982];25;554;0
[5.198618,3.372211,2.196591,0.521704];26;554;0
[5.443450,3.430755,2.480098,0.656198];27;554;0
[5.817618,3.151714,3.365336,1.109991];28;554;0
[6.179914,2.826744,4.389404,1.788013];29;554;0
[6.762689,3.000257,5.527859,2.046240];30;554;2
[6.505570,3.004430,5.502099,1.804978];31;554;3
[6.489412,2.875174,4.852871,1.602159];32;554;8
[6.000955,2.918500,4.526815,1.571337];33;554;3
[5.079596,2.596084,4.429326,1.618622];34;554;1
[5.581708,2.837762,3.798722,1.287230];35;554;2
[5.184251,2.259907,3.599106,1.061168];36;554;6
[5.729908,2.649726,3.993478,1.220369];37;554;8
[6.066869,2.783800,4.597099,1.593079];38;554;1
[6.200663,2.798647,4.801416,1.800329];39;554;2
[7.312114,2.986685,6.039653,2.025433];40;554;7
[7.190365,3.082722,5.841086,1.740315];41;554;2
[6.740036,3.120995,5.286463,1.789014];42;554;0
[6.281607,3.282836,4.689240,1.588666];43;554;3
[5.713165,2.984288,4.214601,1.230835];44;554;4
[5.694922,2.796635,4.106237,1.299918];45;554;1
[5.622061,2.627703,4.241654,1.258177];46;554;1
[5.947841,2.601160,4.663129,1.400837];47;554;3
[6.207532,2.682417,4.927482,1.606028];48;554;3
[6.306410,2.548966,5.020186,1.874441];49;554;2
[7.212908,3.598622,6.104223,2.490031];50;554;1
[7.845053,3.715571,6.357316,2.050870];51;554;2
[7.081273,3.255609,5.441603,1.813544];52;554;0
[6.140218,3.310759,4.602536,1.581654];53;554;1
[5.861246,2.994703,4.298331,1.394664];54;554;3
[5.605299,2.705849,4.197859,1.300401];55;554;1
[5.786041,2.575603,4.517134,1.331120];56;554;1
[6.000864,2.214113,5.001743,1.498142];57;554;1
[6.166639,2.575052,5.529753,1.461276];58;554;1
[6.677995,2.501738,5.761863,1.801124];59;554;1
[6.691951,3.299143,5.691646,2.105089];0;555;6
[6.434912,2.923204,5.578049,2.193952];1;555;3
[6.108380,2.910473,5.200994,2.019628];2;555;0
[5.719606,2.574553,5.017203,1.976295];3;555;4
[5.351635,2.887325,3.542041,1.237957];4;555;0
[4.821958,3.107067,1.655246,0.232344];5;555;18
[4.987058,3.481760,1.355015,0.281700];6;555;11
[5.180627,3.721013,1.437430,0.275519];7;555;6
[5.333392,3.659521,1.705644,0.357217];8;555;4
[5.939943,3.898323,2.715356,1.356768];9;555;0
[6.803340,3.141728,5.211799,2.273458];10;555;1
[6.354608,3.246482,5.329347,2.298772];11;555;3
[6.111655,3.018097,4.955861,1.857504];12;555;2
[5.829770,2.806762,5.038507,2.105057];13;555;1
[5.404861,2.857404,3.851043,1.399604];14;555;0
[5.063313,3.440943,1.827251,0.389454];15;555;4
[5.083523,3.756460,1.582943,0.206857];16;555;1
[5.333297,3.975073,1.588942,0.308748];17;555;6
[5.490198,3.840746,1.989178,0.502372];18;555;0
[5.595356,3.515337,3.902576,0.982610];19;555;0
[6.684907,3.054361,5.248238,2.230211];20;555;1
[6.470447,3.047019,5.256358,2.029449];21;555;2
[6.036943,3.010192,5.111944,1.849637];22;555;1
[5.863672,2.864501,4.804348,1.817231];23;555;1
[5.339849,2.772032,4.021687,1.451511];24;555;1
[5.252864,3.105186,2.818734,0.845846];25;555;0
[5.199094,3.371668,2.198396,0.522442];26;555;0
[5.443493,3.430650,2.480367,0.656305];27;555;0
[5.817618,3.151714,3.365336,1.109991];28;555;0
[6.179914,2.826744,4.389404,1.788013];29;555;0
[6.762689,3.000257,5.527859,2.046240];30;555;2
[6.505570,3.004430,5.502099,1.804978];31;555;3
[6.489412,2.875174,4.852871,1.602159];32;555;8
[6.000669,2.918388,4.526411,1.571080];33;555;3
[5.086186,2.598250,4.425828,1.615237];34;555;1
[5.585955,2.836406,3.809539,1.287688];35;555;2
[5.189729,2.265644,3.604426,1.063705];36;555;6
[5.729879,2.649868,3.993579,1.220444];37;555;8
[6.066869,2.783800,4.597099,1.593079];38;555;1
[6.200663,2.798647,4.801416,1.800329];39;555;2
[7.312114,2.986685,6.039653,2.025433];40;555;7
[7.190365,3.082722,5.841086,1.740315];41;555;2
[6.740036,3.120995,5.286463,1.789014];42;555;0
[6.280503,3.281919,4.688122,1.588119];43;555;3
[5.712692,2.977672,4.210486,1.233318];44;555;4
[5.698371,2.798921,4.102001,1.299974];45;555;1
[5.624860,2.633889,4.236569,1.259678];46;555;1
[5.947370,2.601538,4.662061,1.400645];47;555;3
[6.207532,2.682417,4.927482,1.606028];48;555;3
[6.306410,2.548966,5.020186,1.874441];49;555;2
[7.212908,3.598622,6.104223,2.490031];50;555;1
[7.845053,3.715571,6.357316,2.050870];51;555;2
[7.081273,3.255609,5.441603,1.813544];52;555;0
[6.139801,3.310275,4.602059,1.581387];53;555;1
[5.859534,2.992635,4.296224,1.393659];54;555;3
[5.608699,2.709229,4.194345,1.300387];55;555;1
[5.785127,2.577987,4.512703,1.330789];56;555;1
[6.000578,2.214668,5.000889,1.497955];57;555;1
[6.166639,2.575052,5.529753,1.461276];58;555;1
[6.677995,2.501738,5.761863,1.801124];59;555;1
[6.691390,3.298859,5.690895,2.104800];0;556;6
[6.431355,2.924020,5.570846,2.189768];1;556;3
[6.108079,2.913687,5.190187,2.011743];2;556;0
[5.723647,2.579073,5.015958,1.974423];3;556;4
[5.352344,2.887432,3.543329,1.238490];4;556;0
[4.821958,3.107067,1.655246,0.232344];5;556;18
[4.987058,3.481760,1.355015,0.281700];6;556;11
[5.180627,3.721013,1.437430,0.275519];7;556;6
[5.333392,3.659521,1.705644,0.357217];8;556;4
[5.939943,3.898323,2.715356,1.356768];9;556;0
[6.802006,3.141459,5.211207,2.272559];10;556;1
[6.345467,3.237633,5.313933,2.280865];11;556;3
[6.103739,3.005805,4.917920,1.818447];12;556;3
[5.839472,2.813700,5.033535,2.094104];13;556;1
[5.406180,2.857675,3.853034,1.400364];14;556;0
[5.063313,3.440943,1.827251,0.389454];15;556;4
[5.083523,3.756460,1.582943,0.206857];16;556;1
[5.333297,3.975073,1.588942,0.308748];17;556;6
[5.490198,3.840746,1.989178,0.502372];18;556;0
[5.595356,3.515337,3.902576,0.982610];19;556;0
[6.684353,3.054310,5.247908,2.229803];20;556;1
[6.466512,3.046519,5.252573,2.027011];21;556;2
[6.039207,3.009826,5.104334,1.847855];22;556;1
[5.866182,2.865940,4.805364,1.817048];23;556;0
[5.340569,2.772248,4.022520,1.451841];24;556;1
[5.252864,3.105186,2.818734,0.845846];25;556;0
[5.199094,3.371668,2.198396,0.522442];26;556;0
[5.443493,3.430650,2.480367,0.656305];27;556;0
[5.817618,3.151714,3.365336,1.109991];28;556;0
[6.179914,2.826744,4.389404,1.788013];29;556;0
[6.762579,3.000257,5.527755,2.046199];30;556;2
[6.505186,3.004426,5.501528,1.804973];31;556;3
[6.488673,2.875411,4.852961,1.602535];32;556;8
[6.000764,2.918465,4.526765,1.571297];33;556;3
[5.086355,2.598317,4.425907,1.615268];34;556;1
[5.585955,2.836406,3.809539,1.287688];35;556;2
[5.189729,2.265644,3.604426,1.063705];36;556;6
[5.729879,2.649868,3.993579,1.220444];37;556;8
[6.066869,2.783800,4.597099,1.593079];38;556;1
[6.200663,2.798647,4.801416,1.800329];39;556;2
[7.312114,2.986685,6.039653,2.025433];40;556;7
[7.190365,3.082722,5.841086,1.740315];41;556;2
[6.740036,3.120995,5.286463,1.789014];42;556;0
[6.280503,3.281919,4.688122,1.588119];43;556;3
